b3


538	0.01448181
539	0.03422251
540	0.07346335
541	0.15444843
542	0.31661425
543	0.55322279
544	0.74859406
545	0.84890306
546	0.89772216
547	0.92153680
548	0.92572845
549	0.91122688
550	0.88818924
551	0.86523756
552	0.84718187
553	0.83875720
554	0.84459081
555	0.86219653
556	0.88838714
557	0.92443236
558	0.96017974
559	0.98685516
560	1.00000000
561	0.99860080
562	0.98076472
563	0.94522089
564	0.89817780
565	0.85580323
566	0.81841734
567	0.78862048
568	0.76460653
569	0.74963745
570	0.75055111
571	0.76137888
572	0.78244479
573	0.79890086
574	0.81016957
575	0.81408886
576	0.77358596
577	0.62881065
578	0.40397555
579	0.21542098
580	0.10715281
581	0.04792877
582	0.01848693
583	0.00108588

