b2


456	0.04255531
457	0.07229830
458	0.15374322
459	0.32799225
460	0.55336788
461	0.71011166
462	0.75285179
463	0.75232691
464	0.75668081
465	0.76326948
466	0.76239425
467	0.78525150
468	0.81546669
469	0.86179176
470	0.89282599
471	0.91952210
472	0.91900649
473	0.91315754
474	0.90035366
475	0.88989693
476	0.88232460
477	0.87606118
478	0.88429987
479	0.90695544
480	0.93232085
481	0.93947252
482	0.94383543
483	0.92204086
484	0.88602310
485	0.84743609
486	0.81251687
487	0.78239710
488	0.77310870
489	0.77209054
490	0.78742652
491	0.81217177
492	0.84605052
493	0.88767996
494	0.92793997
495	0.95069235
496	0.96573311
497	0.96938253
498	0.96570294
499	0.95832003
500	0.95405064
501	0.95178268
502	0.95699722
503	0.96556515
504	0.97705140
505	0.97709574
506	0.97436606
507	0.95903183
508	0.93506318
509	0.90190134
510	0.87165792
511	0.84402444
512	0.82280852
513	0.81536043
514	0.82057639
515	0.83951490
516	0.86992171
517	0.91526205
518	0.96067028
519	0.99163699
520	1.00000000
521	0.98356097
522	0.91130763
523	0.74018256
524	0.50395858
525	0.30501550
526	0.18004605
527	0.10738342
528	0.06593592
529	0.04207746
530	0.02662129
531	0.01433960
532	0.00265779
533	0.00081822
